month,day,year,capturetime,releasetime,bandnumber,species,age,sex,wing,hallux,tail,standardtail,tarsus,wingpitfat,keelfat,crop
11,21,2000,12:03, ,1177-04677,RT,A,,385.0,30.9,216,227.0,,,3.0,0.0
9,3,2001,13:30, ,1177-04698,RT,I,,363.0,31.6,222,226.0,,,2.0,0.0
9,9,2001,11:51, ,1142-19244,SS,I,M,164.0,130.0,136,136.0,,,4.0,0.0
9,10,2001,09:39, ,2003-99323,SS,A,F,199.0,15.0,142,149.0,,,4.0,0.0
9,10,2001,14:05, ,1177-04678,RT,I,,378.0,30.0,213,222.0,,,2.0,0.0
9,12,2001,11:03, ,803-05938,SS,I,F,200.0,14.2,154,158.0,,,4.0,0.25
9,12,2001,11:35, ,1207-72654,RT,I,,405.0,39.8,226,230.0,,,2.0,0.0
9,13,2001,10:20, ,2003-99324,SS,I,F,194.0,14.6,156,161.0,,,3.0,0.0
9,13,2001,11:00, ,2003-99325,SS,I,F,190.0,15.2,160,159.0,,,1.0,0.5
9,13,2001,13:03, ,2003-99326,SS,I,F,195.0,14.8,149,161.0,,,2.0,1.0
9,14,2001,10:35, ,1213-58903,SS,I,M,161.0,11.2,131,135.0,,,3.0,1.0
9,14,2001,13:05, ,1213-58904,SS,I,M,168.0,11.4,137,139.0,,,3.0,0.25
9,14,2001,13:55, ,1213-58905,SS,I,M,160.0,10.8,126,132.0,,,2.0,1.0
9,16,2001,14:00, ,1177-04679,RT,I,,392.0,34.6,210,219.0,,,1.0,0.0
9,19,2001,10:11, ,2003-99327,SS,I,F,201.0,14.8,165,168.0,,,4.0,0.0
9,19,2001,11:55, ,1207-72655,RT,I,,395.0,32.7,235,240.0,,,1.0,0.0
9,20,2001,12:50, ,1207-72656,RT,I,,390.0,33.0,222,228.0,,,1.0,0.5
9,22,2001,09:45, ,1142-19245,SS,I,M,161.0,11.9,129,132.0,,,3.0,0.0
9,22,2001,10:45, ,1705-24641,CH,A,M,230.0,23.55,192,204.0,,,3.0,0.25
9,22,2001,14:57, ,2003-99328,SS,I,F,192.0,9.5,156,161.0,,,4.0,0.5
9,24,2001,12:50, ,1213-58906,SS,I,M,156.0,11.3,135,138.0,,,1.0,0.0
9,24,2001,14:20, ,1213-58907,SS,I,M,158.0,11.1,129,136.0,,,2.0,1.0
9,26,2001,10:15, ,1142-19246,SS,I,M,167.0,11.4,131,135.0,,,3.0,1.0
9,26,2001,12:20, ,804-00201,SS,I,F,199.0,14.5,160,165.0,,,4.0,0.0
9,27,2001,13:40, ,1705-24642,CH,I,F,320.0,21.0,195,199.0,,,2.0,0.0
9,30,2001,12:33, ,1207-72657,RT,A,,389.0,33.1,223,226.0,,,2.0,0.0
10,2,2001,11:00, ,804-00202,CH,I,M,227.0,21.0,192,204.0,,,1.0,0.25
10,2,2001,13:15, ,804-00203,CH,A,M,230.0,20.2,198,202.0,,,2.0,0.0
10,3,2001,10:29, ,2003-99329,SS,A,F,199.0,15.5,152,159.0,,,4.0,0.0
10,5,2001,14:29, ,1177-04680,RT,I,,378.0,30.7,223,231.0,,,1.0,0.5
10,9,2001,13:25, ,1142-19247,SS,I,M,164.0,11.2,132,137.0,,,2.0,1.0
10,9,2001,14:58, ,1207-72658,RT,A,,385.0,30.8,216,226.0,,,2.0,0.5
10,14,2001,09:36, ,1177-04681,RT,I,,369.0,30.4,207,212.0,,,2.5,0.0
10,14,2001,10:27, ,1177-04682,RT,I,,378.0,31.9,218,223.0,,,2.0,0.0
10,14,2001,11:52, ,1177-04683,RT,I,,373.0,29.6,215,335.0,,,2.5,0.0
10,14,2001,12:20, ,1177-04684,RT,A,,419.0,31.5,224,229.0,,,2.5,0.0
10,14,2001,14:12, ,1177-04685,RT,I,,414.0,29.2,242,232.0,,,2.0,0.0
10,15,2001,13:20, ,2003-99330,SS,A,F,203.0,14.2,157,170.0,,,2.5,0.0
10,17,2001,09:50, ,1142-19248,SS,A,M,162.0,11.0,119,121.0,,,3.0,0.25
10,17,2001,10:36, ,1142-19249,SS,I,M,165.0,11.0,130,138.0,,,3.0,0.0
10,17,2001,10:58, ,1142-19250,SS,A,M,161.0,11.0,124,134.0,,,4.0,0.5
10,17,2001,11:35, ,1142-19251,SS,I,M,161.0,11.8,130,137.0,,,2.0,0.75
10,17,2001,12:59, ,1177-04686,RT,I,,404.0,32.8,237,240.0,,,1.0,0.0
10,17,2001,13:48, ,1142-19252,SS,I,M,165.0,11.2,140,139.0,,,3.0,0.25
10,17,2001,14:03, ,2003-99331,SS,A,F,199.0,14.5,159,160.0,,,3.0,0.0
10,18,2001,09:24, ,1142-19253,SS,I,M,171.0,11.7,138,145.0,,,3.0,0.0
10,18,2001,09:58, ,2003-99332,SS,A,F,213.0,15.2,159,269.0,,,4.0,0.0
10,18,2001,10:11, ,1142-19254,SS,A,M,169.0,11.8,136,142.0,,,3.0,1.0
10,18,2001,10:35, ,1207-72659,RT,I,,379.0,32.7,221,221.0,,,3.0,0.0
10,18,2001,12:00, ,1207-72660 ,RT,I,,407.0,35.8,243,246.0,,,2.0,0.0
10,18,2001,12:42, ,1177-04689,RT,I,,376.0,32.2,222,220.0,,,3.0,0.0
10,18,2001,13:56, ,1177-04688,RT,I,,380.0,30.8,208,212.0,,,2.0,0.5
10,18,2001,14:29, ,1142-19255,SS,A,M,172.0,11.8,132,141.0,,,2.0,1.0
10,18,2001,15:30, ,1207-72661,RT,I,,408.0,32.7,245,243.0,,,1.0,0.75
10,19,2001,11:53, ,1142-19256,SS,A,M,167.0,10.8,131,138.0,,,2.0,0.0
10,19,2001,12:42, ,1177-04690,RT,A,,374.0,31.3,206,214.0,,,3.0,0.0
10,21,2001,12:48, ,1177-04691,RT,I,,376.0,32.2,220,224.0,,,2.0,0.0
10,23,2001,10:55, ,1705-24643,CH,I,F,258.0,24.2,214,214.0,,,2.0,0.0
10,23,2001,12:24, ,1807-66307,RT,I,,370.0,27.4,217,220.0,,,2.0,0.0
10,23,2001,12:55, ,2003-99333,SS,A,F,202.0,14.9,162,171.0,,,3.5,0.0
10,25,2001,10:29, ,1807-66308,RT,I,,363.0,27.3,210,211.0,,,3.0,0.0
10,25,2001,11:04, ,2003-99334,SS,A,F,200.0,13.5,163,173.0,,,3.0,0.0
10,25,2001,11:50, ,1177-04692,RT,I,,372.0,30.2,196,204.0,,,3.0,0.0
10,25,2001,12:55, ,1807-66309,RT,A,,378.0,30.0,206,214.0,,,3.0,0.0
10,26,2001,12:20, ,1750-24644,CH,A,F,254.0,23.8,218,221.0,,,3.0,0.0
10,26,2001,13:00, ,1177-04694,RT,I,,361.0,30.7,218,219.0,,,2.0,0.0
10,28,2001,10:46, ,1177-04695,RT,A,,389.0,30.6,210,217.0,,,3.0,0.25
10,28,2001,11:37, ,1207-72662,RT,A,,404.0,32.8,224,229.0,,,4.0,0.0
10,31,2001,13:30, ,2003-99335,SS,I,F,195.0,14.7,154,162.0,,,2.0,1.0
11,1,2001,11:45, ,2003-99336,SS,I,F,203.0,15.5,161,166.0,,,3.0,0.0
11,1,2001,13:45, ,1705-24645,CH,A,F,253.0,22.6,209,214.0,,,3.0,0.0
11,2,2001,09:41, ,2003-99337,SS,I,F,199.0,14.9,157,162.0,,,4.0,0.0
11,3,2001,13:58, ,2003-99338,SS,I,F,194.0,14.4,158,160.0,,,4.0,0.25
11,3,2001,14:23, ,2003-99339,SS,A,F,196.0,14.0,156,159.0,,,3.0,1.0
11,5,2001,14:40, ,1142-19257,SS,I,M,168.0,12.1,133,142.0,,,3.0,0.0
11,6,2001,13:05, ,1177-04696,RT,A,,395.0,30.5,218,225.0,,,3.0,0.25
11,7,2001,11:15, ,1177-04697,RT,I,,368.0,31.7,213,222.0,,,3.0,0.0
11,7,2001,13:15, ,803-05939,SS,I,F,210.0,15.3,165,174.0,,,4.0,0.0
11,9,2001,09:40, ,1177-04700,RT,I,,401.0,29.1,235,241.0,,,2.0,0.0
11,9,2001,10:40, ,1807-53134,RT,I,,355.0,25.0,206,212.0,,,2.0,0.75
11,10,2001,10:27, ,1177-04701,RT,A,,377.0,31.7,206,210.0,,,3.0,0.0
11,11,2001,09:44, ,2003-99340,SS,I,F,197.0,14.7,153,162.0,,,4.0,0.0
11,14,2001,10:04, ,1142-19258,SS,I,M,171.0,11.5,135,142.0,,,3.0,0.0
11,19,2001,09:48, ,1177-04702,RT,A,,277.0,32.1,207,217.0,,,4.0,0.0
11,19,2001,14:05, ,1207-72663,RT,A,,435.0,34.5,230,233.0,,,3.0,0.25
9,4,2002,10:00, ,1177-04703,RT,I,,372.0,31.0,224,227.0,,,3.0,0.0
9,5,2002,12:45, ,1705-24648,CH,A,F,260.0,24.2,216,215.0,,,2.0,0.0
9,8,2002,12:20, ,1177-04704,RT,I,,390.0,29.3,218,215.0,,,2.0,0.25
9,8,2002,12:44, ,1177-04705,RT,I,,359.0,31.1,215,220.0,,,2.0,0.0
9,10,2002,12:39, ,1177-04706,RT,I,,393.0,33.4,226,224.0,,,2.0,0.0
9,12,2002,10:13, ,1207-72664,RT,I,,402.0,34.6,242,243.0,,,3.0,0.25
9,12,2002,11:51, ,1177-04707,RT,I,,362.0,30.7,212,219.0,,,2.0,0.0
9,13,2002,12:55, ,1705-14646,CH,I,M,227.0,18.5,193,205.0,,,3.0,0.25
9,16,2002,13:14, ,1807-53135,RT,A,,359.0,30.1,201,219.0,,,2.0,0.25
9,17,2002,11:20, ,1142-19259,SS,I,M,155.0,12.0,129,133.0,,,3.0,0.0
9,18,2002,12:08, ,1705-24647,CH,I,F,261.0,26.8,216,220.0,,,2.0,0.0
9,19,2002,09:30, ,1142-19260,SS,I,M,160.0,11.5,132,132.0,,,3.0,0.0
9,19,2002,12:01, ,1142-19261,SS,I,M,166.0,11.4,131,139.0,,,2.0,1.0
9,21,2002,13:38, ,1207-72665,RT,I,,362.0,34.3,234,235.0,,,2.0,1.0
9,22,2002,10:50, ,1177-04708,RT,I,,375.0,31.8,220,226.0,,,2.0,0.0
9,22,2002,11:57, ,1177-04709,RT,I,,388.0,34.3,225,226.0,,,3.0,0.0
9,22,2002,13:47, ,1177-04710,RT,I,,392.0,30.5,214,215.0,,,2.0,0.0
9,22,2002,14:29, ,1207-72666,RT,I,,412.0,34.1,230,237.0,,,2.0,0.0
9,23,2002,13:15, ,1177-04711,RT,I,,371.0,32.8,220,220.0,,,2.0,0.0
9,23,2002,14:23, ,1705-24649,CH,A,F,255.0,42.8,200,213.0,,,3.0,0.75
9,24,2002,12:50, ,1807-53136,RT,I,,391.0,27.6,209,210.0,,,3.0,0.0
9,24,2002,13:26, ,2003-99341,SS,I,F,190.0,14.2,156,161.0,,,4.0,0.5
9,25,2002,12:36, ,1177-04712,RT,I,,385.0,32.0,225,228.0,,,3.0,0.0
9,25,2002,14:05, ,1142-19262,SS,I,M,166.0,11.9,139,141.0,,,3.0,1.0
9,26,2002,10:49, ,2003-99342,SS,A,F,197.0,14.9,159,159.0,,,4.0,0.0
9,29,2002,10:10, ,1177-04713,RT,I,,370.0,32.0,226,230.0,,,2.0,0.0
9,29,2002,10:50, ,2003-99345,SS,I,F,190.0,15.0,154,160.0,,,4.0,1.0
9,29,2002,12:52, ,1207-72667,RT,I,,400.0,34.0,230,238.0,,,2.0,1.0
9,29,2002,13:06, ,1142-19263,SS,I,M,162.0,11.1,131,137.0,,,3.0,1.0
9,30,2002,11:26, ,2003-00344,SS,I,F,194.0,14.5,156,160.0,,,4.0,0.0
9,30,2002,11:45, ,1207-72668,RT,I,,395.0,34.4,233,230.0,,,2.0,0.0
9,30,2002,12:46, ,1207-72669,RT,I,,403.0,32.3,235,236.0,,,3.0,0.25
10,3,2002,09:58, ,1177-04714,RT,I,,386.0,30.4,226,239.0,,,3.0,0.0
10,4,2002,09:53, ,803-05940,SS,A,F,193.0,14.9,145,146.0,,,4.0,0.0
10,4,2002,15:15, ,2003-99346,SS,A,F,203.0,14.7,156,166.0,,,2.0,0.0
10,5,2002,08:34, ,1142-19264,SS,A,M,159.0,11.5,130,134.0,,,3.0,0.0
10,5,2002,09:59, ,1142-19265,SS,I,M,163.0,11.7,130,129.0,,,3.0,0.25
10,5,2002,10:34, ,2003-99348,SS,A,M,191.0,14.8,147,155.0,,,3.0,1.0
10,5,2002,13:08, ,1142-19266,SS,I,M,166.0,12.0,141,142.0,,,3.0,0.0
10,5,2002,13:30, ,1177-04715,RT,I,,361.0,30.5,231,233.0,,,2.0,0.0
10,5,2002,14:27, ,1705-37416,CH,A,F,260.0,54.5,205,212.0,,,2.0,0.0
10,6,2002,09:48, ,804-00205,CH,A,M,234.0,21.9,192,195.0,,,3.0,0.0
10,6,2002,10:43, ,1177-04716,RT,I,,377.0,30.9,225,231.0,,,2.0,0.0
10,6,2002,12:03, ,1807-53137,RT,I,,361.0,27.5,205,210.0,,,3.0,0.0
10,6,2002,12:34, ,1177-04717,RT,I,,375.0,32.5,226,234.0,,,2.0,0.0
10,6,2002,14:56, ,2003-99349,SS,I,F,193.0,14.3,156,163.0,,,4.0,0.0
10,7,2002,09:40, ,803-05941,SS,I,F,196.0,15.6,153,159.0,,,4.0,0.0
10,7,2002,13:25, ,1142-19267,SS,I,M,159.0,11.0,131,137.0,,,4.0,0.25
10,7,2002,13:25, ,1213-58908,SS,I,F,192.0,14.2,155,162.0,,,3.0,1.0
10,7,2002,13:29, ,1207-72670,RT,I,,401.0,35.3,230,235.0,,,2.5,0.0
10,8,2002,14:40, ,2003-99350,SS,I,F,198.0,15.2,165,169.0,,,3.0,0.25
10,10,2002,11:36, ,1177-04718,RT,I,,407.0,33.7,238,245.0,,,2.0,0.0
10,10,2002,12:46, ,1142-19268,SS,I,M,162.0,12.5,132,138.0,,,2.5,1.0
10,11,2002,11:23, ,2206-35435,CH,A,F,169.0,23.6,233,230.0,,,2.5,1.0
10,11,2002,14:50, ,1142-19269,SS,I,M,168.0,10.7,135,140.0,,,1.0,0.25
10,13,2002,09:38, ,1142-19270,SS,A,M,168.0,11.6,134,136.0,,,3.0,0.0
10,13,2002,10:00, ,804-00206,CH,A,M,223.0,20.6,181,187.0,,,2.5,1.0
10,13,2002,10:42, ,1177-04719,RT,I,,375.0,31.3,217,226.0,,,2.0,0.0
10,13,2002,11:33, ,1177-04720,RT,A,,406.0,33.3,227,226.0,,,2.0,0.0
10,14,2002,09:50, ,1177-04721,RT,I,,386.0,31.6,230,231.0,,,2.0,0.0
10,14,2002,10:14, ,1142-19271,SS,A,M,160.0,11.4,136,140.0,,,4.0,0.0
10,14,2002,12:59, ,1177-04722,RT,I,,378.0,29.9,217,226.0,,,3.0,0.0
10,14,2002,14:16, ,803-05942,SS,A,F,193.0,14.8,154,158.0,,,3.0,0.33
10,17,2002,09:46, ,1177-04723,RT,I,,379.0,29.3,216,230.0,,,2.0,0.0
10,18,2002,10:00, ,1177-04724,RT,I,,364.0,29.5,215,219.0,,,2.0,0.5
10,18,2002,12:50, ,1177-04725,RT,A,,350.0,30.3,199,204.0,,,2.0,0.33
10,18,2002,13:10, ,1207-7267,RT,I,,380.0,31.6,210,216.0,,,3.0,0.0
10,19,2002,10:34, ,1207-72672,RT,A,,395.0,33.4,217,222.0,,,3.0,0.0
10,19,2002,11:22, ,1177-04726,RT,I,,372.0,32.2,212,225.0,,,3.5,0.4
10,19,2002,13:22, ,1177-04727,RT,I,,376.0,30.2,223,228.0,,,2.0,0.0
10,20,2002,13:24, ,1177-04728,RT,I,,367.0,30.5,215,221.0,,,2.0,0.25
10,21,2002,11:05, ,1204-5874,CH,I,M,230.0,19.5,196,198.0,,,3.0,0.0
10,21,2002,13:55, ,1807-53138,RT,I,,366.0,27.1,218,222.0,,,3.0,0.33
10,23,2002,12:56, ,1177-04729,RT,I,,386.0,31.0,221,229.0,,,2.0,0.25
10,26,2002,12:45, ,1177-04730,RT,I,,375.0,31.3,215,217.0,,,3.0,0.0
10,30,2002,10:30, ,2003-99351,SS,I,F,199.0,15.2,163,173.0,,,4.0,0.0
10,30,2002,12:40, ,1177-04731,RT,A,,405.0,31.8,218,225.0,,,3.0,0.0
10,31,2002,10:18, ,1177-04732,RT,A,,371.0,28.4,204,208.0,,,2.0,0.0
10,31,2002,12:00, ,2003-99352,SS,I,F,193.0,15.2,151,156.0,,,3.0,0.0
10,31,2002,12:15, ,1177-04733,RT,I,,350.0,29.9,218,224.0,,,2.0,0.0
10,31,2002,13:20, ,2003-99353,SS,I,F,193.0,13.5,155,161.0,,,4.0,0.0
11,1,2002,10:50, ,1177-04734,RT,A,,368.0,30.4,216,220.0,,,2.0,0.0
11,2,2002,10:34, ,2003-99354,SS,I,M,185.0,14.7,156,160.0,,,4.0,0.0
11,2,2002,10:48, ,1177-04735,RT,I,,372.0,29.8,220,220.0,,,2.0,0.0
11,2,2002,11:00, ,1177-04736,RT,I,,396.0,30.0,230,235.0,,,3.0,0.0
11,2,2002,11:18, ,1177-04737,RT,I,,365.0,29.3,213,220.0,,,3.5,0.0
11,3,2002,11:36, ,1177-04738,RT,I,,374.0,30.3,220,225.0,,,2.0,0.0
11,4,2002,09:33, ,1705-24644,CH,I,F,253.0,23.5,213,216.0,,,3.0,0.0
11,6,2002,12:06, ,1177-04739,RT,I,,372.0,29.0,215,215.0,,,1.5,0.0
11,6,2002,14:06, ,1177-04740,RT,I,,376.0,30.7,214,218.0,,,2.0,0.0
11,7,2002,10:20, ,1142-19272,SS,I,M,166.0,11.6,136,140.0,,,2.5,1.0
11,7,2002,11:58, ,1177-04741,RT,I,,369.0,28.4,215,220.0,,,2.0,0.0
11,7,2002,12:28, ,1207-72673,RT,A,,391.0,30.1,217,220.0,,,2.0,0.0
11,7,2002,12:59, ,2003-99355,SS,I,F,193.0,14.9,158,166.0,,,4.0,0.0
11,8,2002,11:45, ,1177-0472,RT,A,,397.0,28.8,219,215.0,,,2.0,0.0
11,8,2002,14:29, ,1177-0473,RT,I,,366.0,21.0,215,219.0,,,2.0,0.75
11,10,2002,11:35, ,1207-72674,RT,A,,385.0,33.3,211,220.0,,,3.0,0.0
11,10,2002,12:35, ,1177-0744,RT,I,,400.0,32.6,234,235.0,,,2.0,0.0
11,11,2002,11:48, ,2003-99356,SS,I,F,198.0,15.1,161,170.0,,,4.0,0.0
9,5,2003,10:38, ,1177-0745,RT,A,,365.0,31.6,208,215.0,,,3.0,0.0
9,14,2003,10:18, ,2003-99357,SS,I,F,194.0,14.0,153,159.0,,,4.0,1.0
9,16,2003,10:15, ,803-05943,SS,I,F,195.0,15.6,152,159.0,,,3.0,0.25
9,16,2003,10:57, ,2003-99358,SS,I,F,200.0,14.5,163,168.0,,,3.0,0.0
9,16,2003,12:55, ,1207-72675,RT,I,,384.0,32.5,226,226.0,,,2.5,0.0
9,17,2003,09:40, ,1142-19273,SS,I,M,159.0,11.1,125,126.0,,,3.0,1.0
9,18,2003,10:17, ,1142-19274,SS,I,M,161.0,11.5,134,138.0,,,2.0,0.25
9,18,2003,10:17, ,2003-99359,SS,I,F,191.0,14.8,162,168.0,,,3.0,1.0
9,18,2003,11:55, ,1204-45879,CH,I,M,216.0,20.4,185,191.0,,,2.0,0.0
9,18,2003,13:50, ,1705-37417,CH,I,F,256.0,23.3,212,217.0,,,2.5,0.125
9,19,2003,10:59, ,1142-19275,SS,I,M,161.0,11.3,123,132.0,,,3.0,0.0
9,20,2003,12:04, ,1207-99560,RT,A,,396.0,23.8,228,225.0,,,2.0,0.0
9,20,2003,13:35, ,1177-04746,RT,I,,391.0,33.1,221,226.0,,,2.0,0.0
9,20,2003,14:12, ,1142-19276,SS,I,M,160.0,11.4,131,135.0,,,2.5,0.0
9,21,2003,09:52, ,2003-99360,SS,I,M,183.0,14.6,143,146.0,,,4.0,0.0
9,22,2003,14:21, ,1142-19277,SS,I,M,156.0,11.0,129,313.0,,,3.0,0.0
9,23,2003,10:44, ,1207-72676,RT,I,,393.0,30.9,223,230.0,,,2.0,0.0
9,23,2003,11:16, ,1207-72677,RT,I,,397.0,32.9,232,231.0,,,3.0,0.0
9,23,2003,13:13, ,1142-19278,SS,I,M,159.0,10.4,125,130.0,,,3.0,0.25
9,23,2003,14:00, ,1705-37418,CH,I,F,255.0,22.8,214,220.0,,,2.0,0.0
9,24,2003,09:35, ,2003-99362,SS,I,M,197.0,14.9,150,162.0,,,3.0,0.0
9,24,2003,09:53, ,1204-45880,CH,I,M,218.0,19.4,183,187.0,,,2.5,0.0
9,25,2003,09:49, ,2003-99363,SS,I,F,196.0,14.5,158,166.0,,,4.0,0.0
9,25,2003,13:08, ,1177-04747,RT,I,,384.0,31.1,230,235.0,,,2.0,0.5
9,25,2003,13:30, ,1177-04748,RT,I,,385.0,29.6,225,229.0,,,3.0,0.0
9,26,2003,10:19, ,2003-99364,SS,I,M,181.0,14.3,141,150.0,,,3.0,0.0
9,26,2003,11:27, ,1204-45881,CH,I,M,225.0,20.1,183,192.0,,,2.0,0.0
9,17,2003,09:18, ,1177-04749,RT,I,,379.0,31.3,224,231.0,,,2.5,0.0
9,27,2003,10:10, ,2003-99365,SS,I,F,201.0,14.9,162,168.0,,,4.0,0.0
9,28,2003,09:36, ,1142-19279,SS,I,M,161.0,11.5,131,138.0,,,1.0,0.0
9,28,2003,10:11, ,1705-37419,CH,A,M,230.0,19.4,188,196.0,,,1.0,0.0
9,28,2003,12:12, ,1142-19280,SS,I,M,159.0,11.2,132,134.0,,,1.0,0.0
9,29,2003,11:20, ,1177-04750,RT,I,,367.0,30.5,215,215.0,,,3.0,0.0
9,29,2003,12:02, ,1207-72678,RT,I,,396.0,32.8,237,245.0,,,3.0,0.0
9,29,2003,12:58, ,1142-19281,SS,I,M,157.0,11.5,133,137.0,,,3.0,1.0
9,29,2003,13:51, ,2003-99366,SS,I,F,191.0,14.9,156,159.0,,,4.0,0.0
9,29,2003,14:47, ,2003-99367,SS,I,F,191.0,15.1,163,163.0,,,4.0,0.0
9,29,2003,15:15, ,1142-19282,SS,I,M,168.0,11.9,134,137.0,,,3.0,0.0
9,29,2003,15:55, ,1207-72679,RT,I,,428.0,33.9,253,256.0,,,2.0,0.0
9,30,2003,12:05, ,1705-37420,CH,A,F,252.0,28.4,211,213.0,,,3.0,0.0
9,30,2003,12:53, ,2003-99368,SS,A,F,192.0,14.2,160,167.0,,,3.0,1.0
9,30,2003,13:22, ,2003-99369,SS,A,F,195.0,14.0,158,163.0,,,4.0,1.0
10,1,2003,10:07, ,1204-45882,CH,A,M,233.0,21.3,187,194.0,,,3.0,0.0
10,1,2003,11:53, ,1177-04751,RT,A,,364.0,28.2,196,202.0,,,2.0,0.0
10,1,2003,13:40, ,1177-04752,RT,I,,370.0,30.4,217,224.0,,,2.0,0.0
10,1,2003,14:30, ,1207-72680,RT,I,,400.0,29.4,227,230.0,,,2.0,0.0
10,3,2003,09:18, ,1177-04753,RT,I,,375.0,28.6,220,226.0,,,1.0,0.0
10,3,2003,14:43, ,1207-72681,RT,I,,398.0,33.4,227,235.0,,,2.0,0.0
10,4,2003,11:04, ,1177-04754,RT,I,,385.0,31.5,238,245.0,,,2.0,0.0
10,4,2003,11:58, ,1142-19283,SS,I,M,156.0,11.2,122,130.0,,,4.0,0.25
10,4,2003,12:46, ,1204-45883,CH,I,M,230.0,19.7,201,210.0,,,2.5,0.5
10,5,2003,10:58, ,1204-45884,CH,I,M,220.0,20.0,185,190.0,,,2.0,0.0
10,6,2003,14:12, ,1142-19284,SS,I,M,163.0,11.7,137,140.0,,,3.0,0.0
10,7,2003,10:46, ,1807-53139,RT,I,,376.0,30.0,220,227.0,,,2.0,0.0
10,7,2003,11:17, ,1177-04755,RT,I,,360.0,30.0,212,221.0,,,3.0,0.0
10,7,2003,11:42, ,1177-04756,RT,A,,372.0,29.0,197,203.0,,,1.0,0.0
10,7,2003,11:58, ,1207-72682,RT,I,,400.0,33.5,230,237.0,,,2.0,0.0
10,7,2003,12:10, ,2003-99370,SS,A,F,194.0,14.5,147,150.0,,,4.0,1.0
10,7,2003,12:49, ,1807-53140,RT,I,,370.0,27.8,233,231.0,,,2.0,0.0
10,8,2003,10:31, ,1142-19285,SS,I,M,160.0,11.2,135,142.0,,,3.0,0.0
10,8,2003,11:08, ,1207-72683,RT,I,,403.0,32.8,140,245.0,,,2.0,0.0
10,8,2003,12:28, ,1177-04757,RT,I,,375.0,30.8,218,222.0,,,2.0,1.0
10,8,2003,14:48, ,1177-04758,RT,I,,373.0,32.5,222,225.0,,,2.0,0.0
10,10,2003,11:43, ,1177-04759,RT,I,,385.0,29.2,233,235.0,,,3.0,0.0
10,12,2003,10:10, ,2003-99371,SS,I,F,143.0,13.9,159,,,,3.0,0.5
10,12,2003,11:30, ,1142-19286,SS,I,M,162.0,11.4,136,143.0,,,4.0,0.0
10,12,2003,12:10, ,1207-72684,RT,I,,392.0,32.9,222,229.0,,,2.0,0.25
10,12,2003,13:15, ,1807-53141,RT,I,,372.0,28.2,203,,,,3.0,0.5
10,13,2003,12:00, ,1177-04760,RT,I,,375.0,28.0,218,226.0,,,2.0,0.0
10,13,2003, , ,1207-72685,RT,I,,415.0,34.0,242,242.0,,,2.0,0.25
10,14,2003,10:53, ,1142-19287,SS,A,M,161.0,11.7,129,136.0,,,4.0,0.0
10,14,2003,12:24, ,1177-04761,RT,A,,380.0,31.6,205,214.0,,,2.0,0.0
10,18,2003,12:45, ,788-36611,RT,A,,411.0,32.7,236,245.0,,,2.0,0.0
10,21,2003,09:08, ,1142-19288,SS,A,M,161.0,12.4,121,128.0,,,2.5,0.0
10,21,2003,10:19, ,1142-19289,SS,I,M,165.0,12.0,134,140.0,,,3.0,0.0
10,21,2003,11:35, ,1207-72686,RT,I,,393.0,32.7,233,236.0,,,2.0,0.0
10,21,2003,13:02, ,1177-04762,RT,I,,370.0,30.0,211,215.0,,,2.0,0.0
10,22,2003,12:19, ,1204-45885,CH,A,M,230.0,22.1,186,190.0,,,3.0,0.0
10,25,2003,11:07, ,1177-04763,RT,I,,365.0,28.9,217,221.0,,,1.0,0.0
10,25,2003,11:53, ,1177-04764,RT,I,,371.0,28.4,218,224.0,,,3.0,0.0
10,25,2003,12:47, ,1207-72687,RT,I,,400.0,33.8,241,248.0,,,4.0,0.25
10,25,2003,12:55, ,1177-04765,RT,A,,382.0,31.6,218,222.0,,,2.0,0.0
10,25,2003,13:27, ,1807-53142,RT,A,,371.0,29.2,208,214.0,,,3.0,0.25
10,25,2003,13:40, ,1177-04766,RT,A,,370.0,30.2,212,215.0,,,2.0,0.0
10,26,2003,11:35, ,2003-99372,SS,A,F,194.0,14.8,152,161.0,,,2.0,0.25
10,26,2003,12:15, ,1177-04767,RT,A,,347.0,29.8,203,206.0,,,1.0,0.0
10,30,2003,10:40, ,1177-04768,RT,I,,363.0,,218,229.0,,,2.0,0.0
10,30,2003,13:13, ,1213-58909,SS,I,F,195.0,14.5,153,163.0,,,3.0,0.0
10,30,2003,13:35, ,1177-04769,RT,A,,392.0,28.1,196,201.0,,,2.0,0.5
10,31,2003,11:20, ,1204-45886,CH,I,M,220.0,19.5,184,187.0,,,2.0,0.25
11,6,2003,10:06, ,2003-99373,SS,I,F,193.0,15.6,156,163.0,,,4.0,0.0
11,6,2003,13:02, ,1177-04770,RT,I,,365.0,30.0,217,226.0,,,2.0,0.0
11,7,2003,12:30, ,1177-04771,RT,A,,387.0,32.7,212,218.0,,,2.0,0.25
11,7,2003,13:45, ,1177-04772,RT,I,,400.0,29.7,237,246.0,,,3.0,0.25
11,8,2003,13:01, ,1801-53143,RT,I,,362.0,26.1,206,216.0,,,2.0,0.0
11,9,2003,12:00, ,803-05944,SS,I,F,198.0,15.8,158,165.0,,,3.0,0.0
11,9,2003,13:31, ,2003-99374,SS,I,F,190.0,15.0,157,164.0,,,3.0,0.25
11,11,2003,10:15, ,2003-99375,SS,I,F,197.0,15.6,157,166.0,,,4.0,0.0
